LOT_NO,작업일,작업일_최신,양품수량,불량수량,총수량,불량률,건조로_온도_1_Zone_mean,건조로_온도_1_Zone_std,건조로_온도_1_Zone_max,건조로_온도_1_Zone_min,건조로_온도_1_Zone_range,건조로_온도_2_Zone_mean,건조로_온도_2_Zone_std,건조로_온도_2_Zone_max,건조로_온도_2_Zone_min,건조로_온도_2_Zone_range,소입로_온도_1_Zone_mean,소입로_온도_1_Zone_std,소입로_온도_1_Zone_max,소입로_온도_1_Zone_min,소입로_온도_1_Zone_range,소입로_온도_2_Zone_mean,소입로_온도_2_Zone_std,소입로_온도_2_Zone_max,소입로_온도_2_Zone_min,소입로_온도_2_Zone_range,소입로_온도_3_Zone_mean,소입로_온도_3_Zone_std,소입로_온도_3_Zone_max,소입로_온도_3_Zone_min,소입로_온도_3_Zone_range,소입로_온도_4_Zone_mean,소입로_온도_4_Zone_std,소입로_온도_4_Zone_max,소입로_온도_4_Zone_min,소입로_온도_4_Zone_range,소입로_CP_값_mean,소입로_CP_값_std,소입로_CP_값_max,소입로_CP_값_min,소입로_CP_값_range,솔트조_온도_1_Zone_mean,솔트조_온도_1_Zone_std,솔트조_온도_1_Zone_max,솔트조_온도_1_Zone_min,솔트조_온도_1_Zone_range,솔트조_온도_2_Zone_mean,솔트조_온도_2_Zone_std,솔트조_온도_2_Zone_max,솔트조_온도_2_Zone_min,솔트조_온도_2_Zone_range,솔트_컨베이어_온도_1_Zone_mean,솔트_컨베이어_온도_1_Zone_std,솔트_컨베이어_온도_2_Zone_mean,솔트_컨베이어_온도_2_Zone_std,세정기_mean,세정기_std
HZG05,2022-07-18,2022-07-19 06:59:09,40981.0,12.0,40993.0,0.00029273290561803236,100.02848649027321,0.34796775792447526,101.563,99.0187,2.544300000000007,100.02617849329094,0.3232944070039841,101.474,99.2704,2.2036000000000087,859.4943192326346,2.4842288007330553,869.4120000000001,851.901,17.51100000000008,860.0186165059007,0.4679781454883788,862.369,858.53,3.8390000000000555,860.0006484614971,0.291317471832287,860.7770000000002,858.8340000000001,1.9430000000000973,860.0023953225196,0.3131577428422182,861.062,858.99,2.0720000000000027,0.45010386926766177,0.0032410404095973414,0.47263399999999994,0.434892,0.037742,332.2092811068599,0.09623145136574118,332.483,331.854,0.6290000000000191,332.1257045050385,0.11801981282031947,332.335,331.655,0.6800000000000068,284.1903406531228,9.22350573271736,279.97780169208386,6.538110888958666,69.69584809775287,1.1398606715885422
HZD02,2022-04-05,2022-04-06 02:49:22,89490.0,58.0,89548.0,0.0006476973243400187,100.00816480939096,0.4017907236883802,101.718,98.1708,3.547200000000004,100.01085604718736,0.4002831732496334,101.541,97.91439999999999,3.626599999999996,859.0729754416551,4.082248209563858,873.974,844.399,29.57500000000005,860.0042800557881,0.54488322746204,861.985,857.541,4.44399999999996,860.002874279405,0.3258842884589715,861.27,859.071,2.1989999999999554,860.0049637494188,0.2748770296929796,861.12,858.899,2.2210000000000036,0.4501458459669921,0.0033446693285252107,0.468921,0.4300610000000001,0.03885999999999995,332.1309891329614,0.12114150169905334,332.576,331.727,0.8490000000000464,332.37456236634125,0.17296681731076907,332.704,331.854,0.8500000000000227,284.26564894235236,9.598699774803498,280.1353119944212,6.606400316344519,66.82979967224547,0.47929842330873945
HZE07,2022-05-18,2022-05-19 14:27:42,77656.0,2.0,77658.0,2.575394679234593e-05,100.01652435307606,0.40845743691497266,101.87480452754384,98.43022938396558,3.444575143578254,100.0320095988394,0.29006923059435485,101.29601354657602,99.03821659198023,2.257796954595795,859.1110604608031,4.000452247435418,875.349517409668,848.67157696567,26.677940443998054,859.9905086430367,0.5847799296166427,862.2969293569239,857.8265638697881,4.47036548713591,859.9929503076095,0.34925650847701933,861.2107338844679,858.9126196013289,2.2981142831389287,859.9934820037465,0.3537381329065515,861.3899848180483,858.5185128640965,2.871471953951911,0.4502046988275822,0.004933264874011913,0.4854838968168122,0.4192265863014757,0.06625731051533645,332.13671651092,0.13547938062404966,332.54018347111696,331.6578992634371,0.8822842076798404,332.6473939451009,0.11502102342316013,332.93533384841226,332.27084662236985,0.6644872260423882,284.81506553018926,9.474938439401344,280.74747173996286,6.848088498708661,69.94446738216907,0.47978201347130034
HZF10,2022-06-18,2022-06-19 06:15:07,90448.0,10.0,90458.0,0.0001105485418647328,100.00104844132251,0.3379402983423752,101.825,98.6797,3.1453000000000064,99.99583964272738,0.27845738787361773,101.32700000000001,98.6142,2.7128000000000014,859.224577824876,3.1000452824449294,874.3559999999999,845.845,28.510999999999967,859.9929374591258,0.4043241333792443,861.681,857.8010000000002,3.8799999999999955,860.004572859392,0.23520384144658488,861.0599999999998,859.16,1.8999999999999773,860.0019079326631,0.22053535641093555,861.389,858.9400000000002,2.4489999999999554,0.4501144469298776,0.003466429020598497,0.47659599999999996,0.429568,0.047028000000000014,332.1037621775463,0.11328813854392278,332.42,331.685,0.7350000000000135,332.6423489160712,0.15186639799699636,333.033,332.051,0.9820000000000277,284.77904146784545,9.344867226207782,280.4319785394211,6.8730571525504915,69.59261815550443,0.49635648122646886
HZG03,2022-07-15,2022-07-16 07:57:06,59957.0,16.0,59973.0,0.00026678672069097763,100.02420829867265,0.3145585662009705,101.686,99.2068,2.4792000000000063,100.00540245940178,0.2597960977429055,101.474,98.99109999999999,2.4829000000000008,859.849256193714,1.8819600458571668,871.661,855.453,16.20799999999997,860.0082531375457,0.3001973492351388,861.937,859.2980000000001,2.6390000000000104,859.988172067706,0.20637943895616276,860.616,858.966,1.649999999999977,859.9986608195595,0.2063628961732213,860.595,858.9519999999999,1.643000000000029,0.45010260070285846,0.002626076283530315,0.464817,0.438643,0.026173999999999975,332.15576689934545,0.17301858883007634,332.559,331.552,1.007000000000005,332.162464682267,0.260721986867862,332.43199999999996,331.272,1.160000000000025,284.23652940431845,9.317693323080384,279.9873811530254,6.612383819214091,70.12838838294333,0.4993625820277691
HZE04,2022-05-11,2022-05-13 05:52:49,90410.0,22.0,90432.0,0.0002432767162066525,100.00454797334929,0.4680272746706449,101.86609925690021,98.17744836451699,3.688650892383226,100.02322509169028,0.4059598666813279,101.45508684978769,98.10723180400743,3.3478550457802525,859.8900003276924,4.829675972459588,875.5020243829618,843.2763555599788,32.225668822982975,860.0233355232081,0.7118397494563399,862.9707708001592,856.9535831342888,6.017187665870506,859.9859484778252,0.3994566479916201,861.6185747744161,858.7216708797771,2.8969038946389882,859.9923430287946,0.3438893368538336,861.1088138933121,858.4823169453292,2.6264969479829676,0.4500834637251819,0.004268935580044445,0.47397544848062634,0.42385114158704884,0.05012430689357749,331.93408458291157,0.35597160319962007,332.48554906449044,330.846471470276,1.6390775942144356,332.62059896689584,0.31295083433765647,333.1455377852973,331.64527859607216,1.5002591892250414,284.97326963923524,9.524493230573116,280.61158863105027,6.922224328236317,68.84432014582964,0.5583899805214564
HZF11,2022-06-21,2022-06-21 22:38:43,18127.0,1.0,18128.0,5.5163283318623126e-05,100.01148039271486,0.6068380907715969,102.097,97.8272,4.269799999999989,99.94807587933978,0.4801108051458747,101.297,98.5263,2.770699999999991,858.9149153101879,4.7658217112941195,875.5709999999999,848.342,27.228999999999928,860.0124064883324,0.6989245231926138,862.507,857.627,4.8799999999999955,860.0050316448492,0.41922379290341405,861.232,858.72,2.5119999999999436,860.0013760956175,0.3938678930369324,861.43,858.553,2.8769999999999527,0.4500465433124644,0.002661957374438514,0.460427,0.44004,0.02038699999999999,332.0156765509391,0.09815969965240023,332.261,331.777,0.4840000000000373,332.4928005122368,0.10477539249262273,332.75,332.237,0.5129999999999768,283.22404940239045,9.117058309077883,279.13835589072283,6.598239500027499,69.28360379055208,0.5827711771958402
HZD17,2022-05-02,2022-05-03 11:49:04,60147.0,38.0,60185.0,0.0006313865581124865,100.00011678173128,0.41043346937906905,101.983,98.1436,3.8393999999999977,100.01067814278127,0.28642673008317676,101.409,98.36,3.0490000000000066,858.88379326303,3.4248534799823154,874.36,848.258,26.101999999999975,859.9954100599348,0.4889909172881568,862.188,857.596,4.5919999999999845,859.9947267657991,0.30197986186334125,861.102,858.836,2.2659999999999627,859.9898001100069,0.30280947201361774,861.157,858.738,2.4189999999999827,0.4501437661659459,0.0027427486704339338,0.468168,0.433382,0.034785999999999984,332.0612486154313,0.11320169389081448,332.36,331.665,0.6949999999999932,332.7965809688188,0.07542393618697216,333.001,332.47399999999993,0.5269999999999868,284.23486300356575,9.576528384095859,280.20392961459675,6.732381812939555,67.72060809688188,0.4957033161616842
HZC07,2022-03-12,2022-03-16 13:35:30,74993.0,20.0,75013.0,0.0002666204524549078,100.00965463015717,0.5918175813761337,101.8549209203738,98.17602216415821,3.6788987562155935,99.99979861496648,0.4315579644926955,101.12965523309293,98.71890197165824,2.4107532614346776,859.1295701362542,3.546357826412537,871.6863374348446,850.0054647061177,21.68087272872699,860.0047448947448,0.722856265065428,862.5303380480717,857.6731546265314,4.8571834215403245,859.9986082133405,0.4466765722334599,861.2380725874183,858.6053637236213,2.632708863796968,860.0007902984596,0.4205844313402322,861.1548611440685,858.4126343833736,2.7422267606948494,0.44233571844897795,0.016344884268693263,0.4733368015543972,0.4023361207257409,0.07100068082865638,331.963369531733,0.12072180504273927,332.3143032940956,331.5293757215416,0.7849275725540916,332.2173446855915,0.14968585799014184,332.4988832335728,331.71504405902976,0.7838391745430724,283.8370194802369,9.657442489920806,279.8410341586398,6.532676592175167,66.9328062214328,0.34794287069205443
HZC04,2022-03-10,2022-03-10 13:06:44,18356.0,2.0,18358.0,0.00010894432944765226,99.99053571252009,0.5320484495714612,101.793,97.9762,3.816800000000001,100.03346350265728,0.41412438793433776,101.328,98.6342,2.693799999999996,859.3179138549006,3.8359018422264985,872.085,847.302,24.783000000000015,859.9933854900506,0.8039186916293489,862.62,856.905,5.715000000000032,859.9961538746755,0.435162398244822,861.272,858.354,2.9180000000000064,859.9969357310592,0.40145636452545297,861.891,858.791,3.099999999999909,0.45016546150043263,0.0013791518428570672,0.456299,0.444578,0.011721000000000037,332.08192955135337,0.08489708293137374,332.334,331.857,0.4769999999999754,332.29956315659376,0.06794328164959977,332.507,332.067,0.4399999999999977,284.2259187368681,9.681983038478984,279.8602979854159,6.961125299630089,67.72346706216784,0.25064784156599645
HZE08,2022-05-20,2022-05-21 00:54:13,90301.0,7.0,90308.0,7.751251273419852e-05,100.00123482035562,0.5177397348853108,101.775,98.1508,3.624200000000002,99.99758989822195,0.43396407911270696,101.307,98.2773,3.0297000000000054,859.1966130962597,3.683173887344294,875.035,845.268,29.76699999999994,859.9984616581512,0.6110080729516035,862.602,857.347,5.2549999999999955,860.0050978050276,0.38032784415926385,861.523,858.4969999999998,3.0260000000000673,860.0042732262415,0.35141985317085417,861.347,858.448,2.899000000000001,0.45023796025751067,0.0035770710301912846,0.47946,0.432405,0.04705500000000001,332.11182678929083,0.13265290457741116,332.554,331.666,0.8879999999999768,332.5205383225015,0.15275028012935,332.983,332.052,0.9309999999999832,284.85431563458,9.637913123632092,280.39988019006745,6.755159209407945,69.82768021336604,0.54627536468601
HZC03,2022-03-08,2022-03-09 12:43:34,75695.0,30.0,75725.0,0.0003961703532518983,99.99059155799304,0.3088708754728869,100.945,98.441,2.5039999999999907,99.97799936867989,0.2654536444608868,100.696,98.2491,2.4468999999999994,859.3942726556887,1.7649771466274924,865.771,852.343,13.427999999999997,859.9983371691441,0.30897004338242695,861.296,858.867,2.4290000000000873,860.0051878211858,0.18650974956362634,860.612,859.208,1.4039999999999964,860.0012001022269,0.22419302784035294,860.828,859.095,1.7329999999999472,0.4500677163480135,0.001873533113881497,0.463183,0.43976499999999996,0.023417999999999994,332.01163632093716,0.08658175593748789,332.314,331.715,0.5990000000000464,332.3231369149583,0.06226391495756094,332.532,332.107,0.4249999999999545,283.1895149334144,9.668451698361292,279.4715291622921,6.593736925201785,66.71980988423496,0.4864784591339742
HZC05,2022-03-10,2022-03-11 04:05:34,27498.0,8.0,27506.0,0.00029084563367992437,100.02303657354399,0.43010639298185244,102.019,98.4645,3.5545000000000044,100.016354472941,0.436090166624123,101.446,98.2392,3.206800000000001,859.3902096659286,2.8810339449058944,870.86,851.061,19.798999999999978,860.0143776429281,0.5850006314255293,862.539,857.824,4.715000000000032,860.0036746813221,0.3087423300643366,861.091,858.875,2.216000000000008,860.0017981451797,0.31284236823393397,861.3040000000001,858.705,2.5989999999999327,0.45026488012365473,0.0022013282619694277,0.461047,0.441359,0.019687999999999983,332.0331838027632,0.1044637620802862,332.287,331.632,0.6549999999999727,332.22925475154574,0.1341716354129284,332.477,331.843,0.6339999999999577,283.7623195175941,9.56035987816549,279.722820891535,6.487550851505859,67.59505881612091,0.30222220545116635
HZF03,2022-06-10,2022-06-11 12:24:26,90517.0,4.0,90521.0,4.418864130975133e-05,100.00273687211198,0.5202147993859183,102.12200000000001,97.64229999999999,4.479699999999994,99.99406121290146,0.49370299681785307,101.457,98.08,3.376999999999995,858.9082754890916,4.599494657472758,876.4459999999999,844.007,32.43900000000008,859.996751798892,0.6809013000058174,862.535,857.048,5.486999999999966,860.0034366422216,0.37845965262125125,861.2880000000001,858.7749999999999,2.5130000000000337,859.9985160463459,0.3725647072309687,861.673,858.409,3.2640000000000104,0.4502355514954367,0.005053650657665749,0.479443,0.386209,0.09323399999999998,332.15627605232305,0.15105585344467795,332.547,331.628,0.9190000000000396,332.1875309777236,0.13416781780213674,332.522,331.67,0.8519999999999754,283.7617016138302,9.279701706766915,279.6275644497575,6.869638161375748,68.04141125773006,0.5250263188303028
HZE13,2022-05-31,2022-05-31 21:50:47,35676.0,10.0,35686.0,0.0002802219357731323,99.9930452273937,0.5546928302530898,102.192,97.8318,4.360199999999992,99.99120486723048,0.4726427582791945,101.397,98.4503,2.946700000000007,859.2002644154,5.619159423499876,875.433,845.841,29.591999999999985,859.9969551126619,0.7921442400278037,862.388,856.891,5.497000000000071,859.9927110118871,0.4467906588530837,861.488,858.732,2.7560000000000855,860.002214353303,0.42724099786678515,861.455,858.485,2.9700000000000273,0.450063828168431,0.005163663625663965,0.48162,0.425524,0.05609599999999998,332.0325589331125,0.20202027543133189,332.717,331.545,1.1719999999999686,332.52089532201785,0.15974095576615033,333.059,332.051,1.0080000000000382,284.98571624578625,9.522748076628119,280.38830182151514,6.639796853304907,68.27678058726121,0.5876520985645173
HZB11,2022-03-01,2022-03-02 12:17:58,45471.0,10.0,45481.0,0.00021987203447593502,99.994917788899,0.42352824129643335,102.307,98.22959999999999,4.077399999999997,100.0119680868972,0.3764627265952484,101.656,98.2153,3.440700000000007,859.7905181073703,2.865034683676834,872.044,849.423,22.62099999999998,860.0070771838034,0.5025455065562593,862.036,857.948,4.087999999999965,859.995320655141,0.3357448899819995,860.897,858.911,1.9860000000001037,860.0012871474067,0.34739726424194495,861.38,858.934,2.4460000000000264,0.45014601578707913,0.0030244873524561374,0.47112,0.431665,0.03945499999999996,331.8481239763421,0.12745334737117925,332.19,331.347,0.8430000000000177,332.44045948589627,0.22501251712346207,332.787,331.817,0.9699999999999704,283.7829253184713,9.61246443660662,279.5931155595996,6.6240437673673584,65.73961425159236,0.5656322632760977
HZD07,2022-04-13,2022-04-14 13:57:46,86073.0,40.0,86113.0,0.0004645059398697061,99.99522125636825,0.47545995508726635,101.6722819318802,98.21537583059468,3.456906101285516,99.99154173304906,0.41704249563001683,101.35152159371988,98.04769507507578,3.3038265186441023,858.4700650884362,4.021386110803385,872.7617092192817,843.9706842520875,28.791024967194232,859.9983926856416,0.6366682724074646,862.1043139131141,857.3868336720357,4.717480241078557,859.9995568987572,0.3742619432805702,861.2358228258219,858.8613359655336,2.3744868602882145,859.9956810498618,0.3429682440022096,861.258301232102,858.7936903138899,2.4646109182120797,0.45046378208982757,0.004403456198480057,0.4703974555642006,0.43191013366158426,0.038487321902616306,331.8221989674047,0.11308493297368627,332.216963791762,331.2754455076469,0.9415182841150695,332.4880817775806,0.14626022499119606,332.94495202814903,331.8951973917992,1.0497546363498844,283.61276000428063,9.513414567122355,279.7067108036412,6.116694570568159,66.89365756674884,0.5336905485252706
HZD13,2022-04-25,2022-04-27 04:07:11,74401.0,14.0,74415.0,0.00018813411274608613,99.98969962909479,0.4375116971612623,101.86700026876302,97.71900344016663,4.147996828596379,100.01984491236138,0.38132671308880567,101.44360099442316,98.26963951757038,3.173961476852784,859.4177809146394,3.503400957864563,874.7772011825573,847.1624330040986,27.614768178458682,860.002280123638,0.5582834549098327,862.3108034536049,857.3270055768324,4.983797876772175,860.001191483649,0.32460157397672956,861.2003984680507,858.593799556541,2.6065989115097796,860.0023311101205,0.2699264859542653,861.3289956997918,858.7658021769804,2.563193522811199,0.45021601110152853,0.0036435601190934856,0.47783724231673724,0.43304866959618354,0.04478857272055366,331.91056018404055,0.14902113993348046,332.3147974064368,331.45438865820057,0.8604087482362697,332.4169365195771,0.2579040109589906,332.93919486662634,331.98058379359,0.9586110730363174,284.31706850089296,9.63406642219013,280.4969166873127,6.568701800338058,66.90555156002809,1.3031711323941364
