LOT_NO,작업일,작업일_최신,양품수량,불량수량,총수량,불량률,건조로_온도_1_Zone_mean,건조로_온도_1_Zone_std,건조로_온도_1_Zone_max,건조로_온도_1_Zone_min,건조로_온도_1_Zone_range,건조로_온도_2_Zone_mean,건조로_온도_2_Zone_std,건조로_온도_2_Zone_max,건조로_온도_2_Zone_min,건조로_온도_2_Zone_range,소입로_온도_1_Zone_mean,소입로_온도_1_Zone_std,소입로_온도_1_Zone_max,소입로_온도_1_Zone_min,소입로_온도_1_Zone_range,소입로_온도_2_Zone_mean,소입로_온도_2_Zone_std,소입로_온도_2_Zone_max,소입로_온도_2_Zone_min,소입로_온도_2_Zone_range,소입로_온도_3_Zone_mean,소입로_온도_3_Zone_std,소입로_온도_3_Zone_max,소입로_온도_3_Zone_min,소입로_온도_3_Zone_range,소입로_온도_4_Zone_mean,소입로_온도_4_Zone_std,소입로_온도_4_Zone_max,소입로_온도_4_Zone_min,소입로_온도_4_Zone_range,소입로_CP_값_mean,소입로_CP_값_std,소입로_CP_값_max,소입로_CP_값_min,소입로_CP_값_range,솔트조_온도_1_Zone_mean,솔트조_온도_1_Zone_std,솔트조_온도_1_Zone_max,솔트조_온도_1_Zone_min,솔트조_온도_1_Zone_range,솔트조_온도_2_Zone_mean,솔트조_온도_2_Zone_std,솔트조_온도_2_Zone_max,솔트조_온도_2_Zone_min,솔트조_온도_2_Zone_range,솔트_컨베이어_온도_1_Zone_mean,솔트_컨베이어_온도_1_Zone_std,솔트_컨베이어_온도_2_Zone_mean,솔트_컨베이어_온도_2_Zone_std,세정기_mean,세정기_std
HZC09,2022.3.18,2022.3.19 5:51,89797.0,16.0,89813.0,0.000178148,99.99807015,0.477057082,102.154,98.2038,3.9502,100.0115785,0.342183299,101.347,98.0279,3.3191,858.9678181,2.625798473,869.285,849.968,19.317,859.9970348,0.585361032,862.984,857.015,5.969,860.003233,0.345313068,861.563,858.288,3.275,859.9994237,0.366885523,861.39,858.245,3.145,0.45033187,0.004599368,0.4847125,0.424417,0.0602955,331.9719616,0.113712715,332.369,331.547,0.822,332.3909978,0.114855144,332.618,331.879,0.739,283.8360687,9.607231997,279.8187608,6.231420647,66.53009236,0.389814971
HZB08,2022-02-26,2022-02-26 18:27:00,45426.0,14.0,45440.0,0.0003080985915492,99.99785267452624,0.4803673860171676,102.02599999999998,97.8979,4.128099999999989,100.0067157499878,0.3384076609935757,101.348,98.6351,2.7129000000000048,859.4107410727336,2.8000019854976403,871.239,850.985,20.25400000000002,860.0047683782334,0.5100018648959488,862.435,858.217,4.217999999999961,859.9900908803041,0.3144143150417168,861.0319999999999,858.936,2.0960000000000036,859.9918538023092,0.3743000867526372,861.618,858.644,2.974000000000046,0.4500923622545915,0.0033131388973268,0.464599,0.427852,0.0367469999999999,331.9530763141229,0.1089730759523374,332.255,331.593,0.6619999999999777,332.2704360598237,0.0949838012749807,332.487,331.957,0.5300000000000296,283.57875361718715,9.50322770826282,279.60780610902714,6.570524184484289,66.55855485309165,0.3534226894815512
HZB03,2022.2.17,2022.2.19 18:45,41745.0,22.0,41767.0,0.000526732,99.99475105,0.553267751,101.893564,97.69337651,4.200187526,99.99949091,0.412368992,101.3629224,98.49169268,2.871229677,859.0117804,3.12222783,868.4208222,847.6076956,20.81312661,859.9990668,0.530866191,861.7907291,857.8244467,3.966282424,860.0106285,0.346807083,860.9088965,858.8433922,2.065504226,860.0111062,0.366834527,861.4623829,858.9045395,2.557843369,0.450426236,0.003601808,0.467808555,0.436325033,0.031483522,331.9597754,0.095899893,332.2112602,331.6254837,0.58577645,332.1219709,0.093364768,332.3520803,331.8382262,0.513854095,282.4726361,9.462225576,279.2017895,5.922436924,65.09342541,0.403188343
HZC01,2022.3.4,2022.3.5 1:36,89775.0,3.0,89778.0,3.34e-05,100.0005282,0.338401625,101.754,97.8472,3.9068,100.00074,0.245159842,101.325,98.5903,2.7347,859.433725,2.220521964,872.325,849.109,23.216,859.9992346,0.368330993,861.706,858.451,3.255,860.00183,0.247598477,860.913,859.173,1.74,860.0022255,0.30898297,861.688,858.226,3.462,0.450051057,0.002474332,0.465444,0.4353615,0.0300825,331.8941717,0.086661997,332.145,331.444,0.701,332.5162748,0.089122235,332.798,332.097,0.701,283.8714528,9.557559508,279.8897207,6.602773337,67.31679408,0.356409134
HZB02,2022-02-16,2022-02-16 17:12:00,44241.0,23.0,44264.0,0.000519609615037,100.00634954341396,0.4401124337067343,101.72100000000002,97.8418,3.8791999999999978,99.9954335526987,0.321795701982199,101.399,98.5573,2.841700000000003,859.2826353943475,2.8925111523024967,872.573,847.9689999999999,24.603999999999928,860.0013306550353,0.5029624628632542,861.828,857.319,4.5090000000000146,859.9942032955821,0.3293399989756272,861.074,858.6639999999999,2.409999999999968,859.9957237526784,0.3413261443480695,861.668,858.611,3.057000000000017,0.450141331751862,0.0026645304461241,0.4654279999999999,0.441181,0.024247,331.9917522701765,0.1047058570003884,332.276,331.645,0.6310000000000286,332.1917149270483,0.0810765385767063,332.352,331.879,0.4729999999999563,282.94281790123455,9.411987020937753,279.24014985715746,6.197131524004651,65.28770782063054,0.3255977097959079
HZB11,2022.3.1,2022.3.2 12:17,45471.0,10.0,45481.0,0.000219872,99.99491779,0.423528241,102.307,98.2296,4.0774,100.0119681,0.376462727,101.656,98.2153,3.4407,859.7905181,2.865034684,872.044,849.423,22.621,860.0070772,0.502545507,862.036,857.948,4.088,859.9953207,0.33574489,860.897,858.911,1.986,860.0012871,0.347397264,861.38,858.934,2.446,0.450146016,0.003024487,0.47112,0.431665,0.039455,331.848124,0.127453347,332.19,331.347,0.843,332.4404595,0.225012517,332.787,331.817,0.97,283.7829253,9.612464437,279.5931156,6.624043767,65.73961425,0.565632263
HZA11,2022-01-20,2022-01-21 00:44:00,89726.0,5.0,89731.0,5.572210272926859e-05,100.00663383808975,0.3387817884271396,101.912,98.2454,3.6666000000000025,100.01058001752276,0.2522929665872597,101.401,98.5351,2.8658999999999963,859.6155554320536,1.9739774439348696,871.3565000000001,851.348,20.008500000000023,860.0029084632284,0.3813117808502733,861.1160000000001,858.875,2.2409999999999854,860.0138013346925,0.2588721218052246,860.939,859.1739999999999,1.7649999999999864,860.0031571294068,0.3356133787001993,861.857,857.992,3.865000000000009,0.4499200059891202,0.0031765273847792,0.4668619999999999,0.4227139999999999,0.044148,332.1949029579454,0.0967070602565406,332.591,331.822,0.7690000000000055,332.44899474317396,0.068886894036803,332.683,332.107,0.575999999999965,282.88426448896325,9.418357056383371,279.1441208677686,6.665662912307547,66.04309391062533,0.647223671963113
HZC04,2022-03-10,2022-03-10 13:06:00,18356.0,2.0,18358.0,0.0001089443294476,99.99053571252009,0.5320484495714612,101.793,97.9762,3.816800000000001,100.03346350265728,0.4141243879343377,101.328,98.6342,2.693799999999996,859.3179138549006,3.8359018422264985,872.085,847.302,24.783000000000015,859.9933854900506,0.8039186916293488,862.62,856.905,5.715000000000032,859.9961538746755,0.4351623982448219,861.272,858.354,2.9180000000000064,859.9969357310592,0.4014563645254531,861.891,858.791,3.099999999999909,0.4501654615004326,0.001379151842857,0.456299,0.444578,0.011721,332.08192955135337,0.0848970829313736,332.334,331.857,0.4769999999999754,332.29956315659376,0.0679432816495997,332.507,332.067,0.4399999999999977,284.2259187368681,9.681983038478984,279.8602979854159,6.961125299630089,67.72346706216784,0.2506478415659965
HZC14,2022-03-28,2022-03-29 20:19:00,89706.0,19.0,89725.0,0.0002117581499024,100.00422376926812,0.4221738254795713,101.97916178322652,98.00015300975204,3.979008773474496,100.01745187990696,0.3171767052080316,101.49866045137922,98.39479685929228,3.103863592086935,858.1994589385517,4.368701340467437,874.5996796544998,845.7339361939258,28.86574346057403,859.9866766260618,0.6608786812667485,862.1179893452215,857.4090971524101,4.708892192811285,859.9969302654517,0.3810733131466419,861.0106611535247,858.802098556701,2.208562596823681,859.9934457784614,0.3202623874834743,861.0955253050989,858.9384141320703,2.1571111730286963,0.4503712974212756,0.0045048467677401,0.4884376578879911,0.4268039673558093,0.0616336905321816,332.05126508865357,0.1292351754833214,332.4657449874617,331.6547742881026,0.81097069935916,332.6201096457639,0.089379888134609,332.8850685539147,332.39016374477575,0.4949048091390539,283.80059523061453,9.63525538726173,279.7656496004549,6.243130751661816,67.10340058790416,0.3532580939169762
HZC11,2022-03-23,2022-03-24 06:01:00,90142.0,17.0,90159.0,0.0001885557736887,100.00260186226198,0.4692220277812028,101.748,98.09439999999998,3.653600000000011,100.00122667806907,0.3836219064802437,101.39,98.0769,3.3131000000000057,858.5045588921777,4.744685457094997,873.433,841.4019999999999,32.03099999999995,860.0053158878337,0.7008578261015747,861.9189999999999,856.798,5.120999999999981,859.9963066811789,0.4139613240958603,861.399,858.601,2.798000000000002,859.9992091008038,0.320097819632963,861.316,858.762,2.5540000000000873,0.4501509321628552,0.00336276337501,0.4716319999999999,0.433237,0.038395,331.98360249816767,0.1051974317358507,332.378,331.559,0.81899999999996,332.63889730477223,0.1073012394953811,332.86,332.194,0.6659999999999968,283.6673140659793,9.557612882779816,279.7635012985791,6.380445357224232,65.47986561812267,0.5282650403032138
HZA09,2022.1.15,2022.1.16 0:37,90088.0,9.0,90097.0,9.99e-05,99.99920942,0.317802632,101.661,98.2288,3.4322,100.0195356,0.211914251,101.317,98.4265,2.8905,859.6159715,1.8268129,870.222,851.189,19.033,859.9968321,0.336773912,861.0805,859.001,2.0795,859.9957421,0.242524805,860.662,858.997,1.665,859.9965086,0.299133478,861.69,858.822,2.868,0.450023487,0.003567273,0.502486,0.416441,0.086045,332.1446193,0.092466413,332.457,331.737,0.72,332.528794,0.099062098,332.749,332.072,0.677,282.9675261,9.352797468,279.8579313,6.476080978,66.56093175,0.582524026
HZA01,2022-01-03,2022-01-05 06:20:00,89508.0,40.0,89548.0,0.0004466878098896,99.99278111534318,0.4869745924737118,101.91919276812436,97.84432333273772,4.074869435386611,100.03613074579832,0.3474381556059234,101.42152668959666,98.53971618796623,2.8818105016304156,859.5390733354433,2.891232138195216,870.2320855630498,850.3245416759727,19.90754388707724,859.9948681057452,0.3908124273281452,861.6564556662348,858.7314097913967,2.925045874838068,859.9939276796747,0.2416601568902835,861.0005549202663,859.1223127484701,1.8782421717960909,860.0022408014778,0.4391979611048625,861.7474596417564,858.2642421717961,3.48321746996026,0.4496259903433969,0.0048445836295559,0.4724239876714164,0.4164009288537991,0.0560230588176173,329.08845368471935,0.113810181660937,329.40960785277167,328.7103268638049,0.6992809889668156,329.07368774774005,0.1067463919082882,329.2955125742618,328.7542756957163,0.5412368785455733,283.1473239265603,9.619424097218197,279.4652102830449,6.830680242928168,69.54992692871689,1.0867056988221735
HZC06,2022.3.10,2022.3.12 6:20,89624.0,14.0,89638.0,0.000156184,99.99416478,0.45292588,101.4836367,98.0636412,3.419995499,100.0058454,0.357486186,101.1894869,98.52181919,2.667667754,859.1716566,2.878238907,870.2327975,848.5431735,21.68962401,860.0047941,0.566340299,862.2387986,857.553054,4.685744673,860.0019141,0.332077509,861.245325,858.6421776,2.603147426,860.0047247,0.314240837,861.3996663,858.7841846,2.615481726,0.450392918,0.002172465,0.461095234,0.44226072,0.018834514,331.9937672,0.09714257,332.3071637,331.6704933,0.636670341,332.1673065,0.113611525,332.4451759,331.8014823,0.643693545,283.7118974,9.560617333,279.8781009,6.488476128,67.97273507,0.324511145
HYM30,2022-01-03,2022-01-03 13:27:00,15160.0,3.0,15163.0,0.0001978500296775,99.94345982288829,0.5939714167347511,101.755,97.8385,3.916499999999999,100.06189551089918,0.483517773496561,101.247,98.4388,2.8081999999999994,859.4867857629429,3.5742744671513105,870.536,847.607,22.928999999999977,860.0124179155314,0.4006970158195452,861.258,858.883,2.375,860.0097472752044,0.2816606319097364,860.889,859.352,1.5370000000000346,860.0106226839237,0.5534941554492266,862.014,858.474,3.5399999999999636,0.4505050326294277,0.0058974839255846,0.505652,0.430979,0.0746729999999999,329.0159786103542,0.1227108312452148,329.29300000000006,328.65899999999993,0.6340000000000146,329.07049448228884,0.1165093957606291,329.3,328.805,0.4950000000000045,282.5796576975477,9.371322857899823,280.150049386921,6.0340286197664295,69.60287676430518,0.84530236832001
HZB04,2022-02-19,2022-02-20 06:15:00,89618.0,38.0,89656.0,0.0004238422414562,100.01267351707608,0.3572155568829384,101.645,98.7529,2.8920999999999992,100.02246596764527,0.2342130888079671,101.31,99.2216,2.088400000000007,859.5673194028359,2.154994456079038,871.551,852.168,19.38300000000004,859.9949573347313,0.3271505876389305,861.7749999999999,858.8780000000002,2.8969999999999345,859.999796909327,0.1938324304810386,860.613,859.16,1.4530000000000882,859.9964450768924,0.2857512649129417,861.62,858.8920000000002,2.727999999999952,0.4502300573696824,0.003294222871796,0.479184,0.435235,0.043949,331.96245292840024,0.0880201662640369,332.319,331.533,0.7860000000000014,332.1957691232275,0.1015234456048588,332.438,331.703,0.7350000000000136,282.9193843743759,9.512083705509854,279.46182485769924,6.125705186014515,65.84265199096265,0.4088425965633602
HZA10,2022.1.17,2022.1.17 17:39,44825.0,1.0,44826.0,2.23e-05,100.0066186,0.387848553,101.45,98.3456,3.1044,99.99267894,0.281410556,101.195,98.6647,2.5303,859.5484023,2.472153965,871.419,851.964,19.455,860.0043373,0.32884319,861.159,859.103,2.056,859.9903709,0.225814807,860.995,859.254,1.741,860.0013613,0.40210204,862.125,858.31,3.815,0.450012061,0.002590336,0.463185,0.434564,0.028621,332.1829268,0.099304907,332.493,331.893,0.6,332.4072925,0.107414006,332.64,332.117,0.523,283.1217837,9.427313683,279.1116147,6.065028968,66.22141185,0.75462408
HZB09,2022.2.27,2022.2.28 14:29,104580.0,44.0,104624.0,0.000420554,99.99736437,0.398932103,101.5403718,97.92894412,3.611427649,100.0014451,0.268138649,101.0102471,98.77997935,2.230267701,859.7869516,2.185814852,870.8789408,851.3713695,19.50757134,859.9877318,0.355685428,861.8329659,858.1309876,3.701978284,859.9955539,0.250018926,861.2820231,859.1071384,2.174884692,859.9966295,0.318301387,861.4535423,858.3918943,3.061647958,0.449977036,0.002858904,0.473732509,0.42561689,0.048115619,331.9195726,0.103995298,332.2891023,331.5730916,0.716010705,332.4353942,0.142420289,332.7269335,332.0072029,0.71973054,283.6936396,9.617103249,279.8415276,6.675135175,65.5695771,0.45108197
HZA06,2022.1.10,2022.1.11 0:50,104740.0,21.0,104761.0,0.000200456,99.99792436,0.383712695,101.969,97.8595,4.1095,100.0153574,0.264695901,101.408,98.7373,2.6707,859.2454671,2.491820831,871.001,850.381,20.62,860.0023722,0.383545055,861.385,858.075,3.31,860.0039133,0.269427116,860.852,858.608,2.244,860.0027929,0.314065418,861.77,858.347,3.423,0.453210606,0.029675417,0.909111,0.418617,0.490494,329.1465975,0.13108985,329.659,328.704,0.955,329.470628,0.12221272,329.844,329.083,0.761,283.033475,9.326360345,279.2991568,6.378336908,66.08238534,1.442992498
HZC16,2022-03-31,2022-04-01 11:54:00,45497.0,9.0,45506.0,0.000197776117435,99.99299685038908,0.3997476303132634,101.779,98.2506,3.5283999999999907,100.0050189722797,0.3923917624729595,101.364,98.0407,3.3233000000000037,858.3740248499906,2.741540192294356,865.639,849.973,15.666000000000055,859.9638362671104,0.4829719641569691,861.424,858.232,3.1920000000000073,859.9975712778925,0.3095879311535487,860.965,859.12,1.8450000000000273,859.9938003468919,0.2737387098582509,860.981,859.006,1.9750000000000227,0.4501585266160229,0.0030400637489392,0.468488,0.435232,0.033256,331.96985503000656,0.1184864200140756,332.313,331.488,0.8249999999999886,332.5971501968873,0.1615954299072653,332.857,332.048,0.8090000000000259,283.34895105006564,9.617631759014728,279.2145313144572,6.6436588038241995,66.66969580348771,0.5133434612919114
